"183","130802","双桥区","130800","3"
"184","130803","双滦区","130800","3"
"185","130804","鹰手营子矿区","130800","3"
"186","130821","承德县","130800","3"
"187","130822","兴隆县","130800","3"
"188","130823","平泉县","130800","3"
"189","130824","滦平县","130800","3"
"190","130825","隆化县","130800","3"
"191","130826","丰宁满族自治县","130800","3"
"192","130827","宽城满族自治县","130800","3"
"193","130828","围场满族蒙古族自治县","130800","3"
"194","130900","沧州市","130000","2"
"195","130901","市辖区","130900","3"
"196","130902","新华区","130900","3"
"197","130903","运河区","130900","3"
"198","130921","沧县","130900","3"
"199","130922","青县","130900","3"
"200","130923","东光县","130900","3"
"201","130924","海兴县","130900","3"
"202","130925","盐山县","130900","3"
"203","130926","肃宁县","130900","3"
"204","130927","南皮县","130900","3"
"205","130928","吴桥县","130900","3"
"206","130929","献县","130900","3"
"207","130930","孟村回族自治县","130900","3"
"208","130981","泊头市","130900","3"
"209","130982","任丘市","130900","3"
"210","130983","黄骅市","130900","3"
"211","130984","河间市","130900","3"
"212","131000","廊坊市","130000","2"
"213","131001","市辖区","131000","3"
"214","131002","安次区","131000","3"
"215","131003","广阳区","131000","3"
"216","131022","固安县","131000","3"
"217","131023","永清县","131000","3"
"218","131024","香河县","131000","3"
"219","131025","大城县","131000","3"
"220","131026","文安县","131000","3"
"221","131028","大厂回族自治县","131000","3"
"222","131081","霸州市","131000","3"
"223","131082","三河市","131000","3"
"224","131100","衡水市","130000","2"
"225","131101","市辖区","131100","3"
"226","131102","桃城区","131100","3"
"227","131103","冀州区","131100","3"
"228","131121","枣强县","131100","3"
"229","131122","武邑县","131100","3"
"230","131123","武强县","131100","3"
"231","131124","饶阳县","131100","3"
"232","131125","安平县","131100","3"
"233","131126","故城县","131100","3"
"234","131127","景县","131100","3"
"235","131128","阜城县","131100","3"
"236","131182","深州市","131100","3"
"237","139000","省直辖县级行政区划","130000","2"
"238","139001","定州市","139000","3"
"239","139002","辛集市","139000","3"
"240","140000","山西省","0","1"
"241","140100","太原市","140000","2"
"242","140101","市辖区","140100","3"
"243","140105","小店区","140100","3"
"244","140106","迎泽区","140100","3"
"245","140107","杏花岭区","140100","3"
"246","140108","尖草坪区","140100","3"
"247","140109","万柏林区","140100","3"
"248","140110","晋源区","140100","3"
"249","140121","清徐县","140100","3"
"250","140122","阳曲县","140100","3"
"251","140123","娄烦县","140100","3"
"252","140181","古交市","140100","3"
"253","140200","大同市","140000","2"
"254","140201","市辖区","140200","3"
"255","140202","城区","140200","3"
"256","140203","矿区","140200","3"
"257","140211","南郊区","140200","3"
"258","140212","新荣区","140200","3"
"259","140221","阳高县","140200","3"
"260","140222","天镇县","140200","3"
"261","140223","广灵县","140200","3"
"262","140224","灵丘县","140200","3"
"263","140225","浑源县","140200","3"
"264","140226","左云县","140200","3"
"265","140227","大同县","140200","3"
"266","140300","阳泉市","140000","2"
"267","140301","市辖区","140300","3"
"268","140302","城区","140300","3"
"269","140303","矿区","140300","3"
"270","140311","郊区","140300","3"
"271","140321","平定县","140300","3"
"272","140322","盂县","140300","3"
"273","140400","长治市","140000","2"
"274","140401","市辖区","140400","3"
"275","140402","城区","140400","3"
"276","140411","郊区","140400","3"
"277","140421","长治县","140400","3"
"278","140423","襄垣县","140400","3"
"279","140424","屯留县","140400","3"
"280","140425","平顺县","140400","3"
"281","140426","黎城县","140400","3"
"282","140427","壶关县","140400","3"
"283","140428","长子县","140400","3"
"284","140429","武乡县","140400","3"
"285","140430","沁县","140400","3"
"286","140431","沁源县","140400","3"
"287","140481","潞城市","140400","3"
"288","140500","晋城市","140000","2"
"289","140501","市辖区","140500","3"
"290","140502","城区","140500","3"
"291","140521","沁水县","140500","3"
"292","140522","阳城县","140500","3"
"293","140524","陵川县","140500","3"
"294","140525","泽州县","140500","3"
"295","140581","高平市","140500","3"
"296","140600","朔州市","140000","2"
"297","140601","市辖区","140600","3"
"298","140602","朔城区","140600","3"
"299","140603","平鲁区","140600","3"
"300","140621","山阴县","140600","3"
"301","140622","应县","140600","3"
"302","140623","右玉县","140600","3"
"303","140624","怀仁县","140600","3"
"304","140700","晋中市","140000","2"
"305","140701","市辖区","140700","3"
"306","140702","榆次区","140700","3"
"307","140721","榆社县","140700","3"
"308","140722","左权县","140700","3"
"309","140723","和顺县","140700","3"
"310","140724","昔阳县","140700","3"
"311","140725","寿阳县","140700","3"
"312","140726","太谷县","140700","3"
"313","140727","祁县","140700","3"
"314","140728","平遥县","140700","3"
"315","140729","灵石县","140700","3"
"316","140781","介休市","140700","3"
"317","140800","运城市","140000","2"
"318","140801","市辖区","140800","3"
"319","140802","盐湖区","140800","3"
"320","140821","临猗县","140800","3"
"321","140822","万荣县","140800","3"
"322","140823","闻喜县","140800","3"
"323","140824","稷山县","140800","3"
"324","140825","新绛县","140800","3"
"325","140826","绛县","140800","3"
"326","140827","垣曲县","140800","3"
"327","140828","夏县","140800","3"
"328","140829","平陆县","140800","3"
"329","140830","芮城县","140800","3"
"330","140881","永济市","140800","3"
"331","140882","河津市","140800","3"
"332","140900","忻州市","140000","2"
"333","140901","市辖区","140900","3"
"334","140902","忻府区","140900","3"
"335","140921","定襄县","140900","3"
"336","140922","五台县","140900","3"
"337","140923","代县","140900","3"
"338","140924","繁峙县","140900","3"
"339","140925","宁武县","140900","3"
"340","140926","静乐县","140900","3"
"341","140927","神池县","140900","3"
"342","140928","五寨县","140900","3"
"343","140929","岢岚县","140900","3"
"344","140930","河曲县","140900","3"
"345","140931","保德县","140900","3"
"346","140932","偏关县","140900","3"
"347","140981","原平市","140900","3"
"348","141000","临汾市","140000","2"
"349","141001","市辖区","141000","3"
"350","141002","尧都区","141000","3"
"351","141021","曲沃县","141000","3"
"352","141022","翼城县","141000","3"
"353","141023","襄汾县","141000","3"
"354","141024","洪洞县","141000","3"
"355","141025","古县","141000","3"
"356","141026","安泽县","141000","3"
"357","141027","浮山县","141000","3"
"358","141028","吉县","141000","3"
"359","141029","乡宁县","141000","3"
"360","141030","大宁县","141000","3"
"361","141031","隰县","141000","3"
"362","141032","永和县","141000","3"
"363","141033","蒲县","141000","3"
"364","141034","汾西县","141000","3"
"365","141081","侯马市","141000","3"
"366","141082","霍州市","141000","3"
"367","141100","吕梁市","140000","2"
"368","141101","市辖区","141100","3"
"369","141102","离石区","141100","3"
"370","141121","文水县","141100","3"
"371","141122","交城县","141100","3"
"372","141123","兴县","141100","3"
"373","141124","临县","141100","3"
"374","141125","柳林县","141100","3"
"375","141126","石楼县","141100","3"
"376","141127","岚县","141100","3"
"377","141128","方山县","141100","3"
"378","141129","中阳县","141100","3"
"379","141130","交口县","141100","3"
"380","141181","孝义市","141100","3"
"381","141182","汾阳市","141100","3"
"382","150000","内蒙古自治区","0","1"
"383","150100","呼和浩特市","150000","2"
"384","150101","市辖区","150100","3"
"385","150102","新城区","150100","3"
"386","150103","回民区","150100","3"
"387","150104","玉泉区","150100","3"
"388","150105","赛罕区","150100","3"
"389","150121","土默特左旗","150100","3"
"390","150122","托克托县","150100","3"
"391","150123","和林格尔县","150100","3"
"392","150124","清水河县","150100","3"
"393","150125","武川县","150100","3"
"394","150200","包头市","150000","2"
"395","150201","市辖区","150200","3"
"396","150202","东河区","150200","3"
"397","150203","昆都仑区","150200","3"
"398","150204","青山区","150200","3"
"399","150205","石拐区","150200","3"
"400","150206","白云鄂博矿区","150200","3"
"401","150207","九原区","150200","3"
"402","150221","土默特右旗","150200","3"
"403","150222","固阳县","150200","3"
"404","150223","达尔罕茂明安联合旗","150200","3"
"405","150300","乌海市","150000","2"
"406","150301","市辖区","150300","3"
"407","150302","海勃湾区","150300","3"
"408","150303","海南区","150300","3"
"409","150304","乌达区","150300","3"
"410","150400","赤峰市","150000","2"
"411","150401","市辖区","150400","3"
"412","150402","红山区","150400","3"
"413","150403","元宝山区","150400","3"
"414","150404","松山区","150400","3"
"415","150421","阿鲁科尔沁旗","150400","3"
"416","150422","巴林左旗","150400","3"
"417","150423","巴林右旗","150400","3"
"418","150424","林西县","150400","3"
"419","150425","克什克腾旗","150400","3"
"420","150426","翁牛特旗","150400","3"
"421","150428","喀喇沁旗","150400","3"
"422","150429","宁城县","150400","3"
"423","150430","敖汉旗","150400","3"
"424","150500","通辽市","150000","2"
"425","150501","市辖区","150500","3"
"426","150502","科尔沁区","150500","3"
"427","150521","科尔沁左翼中旗","150500","3"
"428","150522","科尔沁左翼后旗","150500","3"
"429","150523","开鲁县","150500","3"
"430","150524","库伦旗","150500","3"
"431","150525","奈曼旗","150500","3"
"432","150526","扎鲁特旗","150500","3"
"433","150581","霍林郭勒市","150500","3"
"434","150600","鄂尔多斯市","150000","2"
"435","150601","市辖区","150600","3"
"436","150602","东胜区","150600","3"
"437","150603","康巴什区","150600","3"
"438","150621","达拉特旗","150600","3"
"439","150622","准格尔旗","150600","3"
"440","150623","鄂托克前旗","150600","3"
"441","150624","鄂托克旗","150600","3"
"442","150625","杭锦旗","150600","3"
"443","150626","乌审旗","150600","3"
"444","150627","伊金霍洛旗","150600","3"
"445","150700","呼伦贝尔市","150000","2"
"446","150701","市辖区","150700","3"
"447","150702","海拉尔区","150700","3"
"448","150703","扎赉诺尔区","150700","3"
"449","150721","阿荣旗","150700","3"
"450","150722","莫力达瓦达斡尔族自治旗","150700","3"
"451","150723","鄂伦春自治旗","150700","3"
"452","150724","鄂温克族自治旗","150700","3"
"453","150725","陈巴尔虎旗","150700","3"
"454","150726","新巴尔虎左旗","150700","3"
"455","150727","新巴尔虎右旗","150700","3"
"456","150781","满洲里市","150700","3"
"457","150782","牙克石市","150700","3"
"458","150783","扎兰屯市","150700","3"
"459","150784","额尔古纳市","150700","3"
"460","150785","根河市","150700","3"
"461","150800","巴彦淖尔市","150000","2"
"462","150801","市辖区","150800","3"
"463","150802","临河区","150800","3"
"464","150821","五原县","150800","3"
"465","150822","磴口县","150800","3"
"466","150823","乌拉特前旗","150800","3"
"467","150824","乌拉特中旗","150800","3"
"468","150825","乌拉特后旗","150800","3"
"469","150826","杭锦后旗","150800","3"
"470","150900","乌兰察布市","150000","2"
"471","150901","市辖区","150900","3"
"472","150902","集宁区","150900","3"
"473","150921","卓资县","150900","3"
"474","150922","化德县","150900","3"
"475","150923","商都县","150900","3"
"476","150924","兴和县","150900","3"
"477","150925","凉城县","150900","3"
"478","150926","察哈尔右翼前旗","150900","3"
"479","150927","察哈尔右翼中旗","150900","3"
"480","150928","察哈尔右翼后旗","150900","3"
"481","150929","四子王旗","150900","3"
"482","150981","丰镇市","150900","3"
"483","152200","兴安盟","150000","2"
"484","152201","乌兰浩特市","152200","3"
"485","152202","阿尔山市","152200","3"
"486","152221","科尔沁右翼前旗","152200","3"
"487","152222","科尔沁右翼中旗","152200","3"
"488","152223","扎赉特旗","152200","3"
"489","152224","突泉县","152200","3"
"490","152500","锡林郭勒盟","150000","2"
"491","152501","二连浩特市","152500","3"
"492","152502","锡林浩特市","152500","3"
"493","152522","阿巴嘎旗","152500","3"
"494","152523","苏尼特左旗","152500","3"
"495","152524","苏尼特右旗","152500","3"
"496","152525","东乌珠穆沁旗","152500","3"
"497","152526","西乌珠穆沁旗","152500","3"
"498","152527","太仆寺旗","152500","3"
"499","152528","镶黄旗","152500","3"
"500","152529","正镶白旗","152500","3"
"501","152530","正蓝旗","152500","3"
"502","152531","多伦县","152500","3"
"503","152900","阿拉善盟","150000","2"
"504","152921","阿拉善左旗","152900","3"
"505","152922","阿拉善右旗","152900","3"
"506","152923","额济纳旗","152900","3"
"507","210000","辽宁省","0","1"
"508","210100","沈阳市","210000","2"
"509","210101","市辖区","210100","3"
"510","210102","和平区","210100","3"
"511","210103","沈河区","210100","3"
"512","210104","大东区","210100","3"
"513","210105","皇姑区","210100","3"
"514","210106","铁西区","210100","3"
"515","210111","苏家屯区","210100","3"
"516","210112","浑南区","210100","3"
"517","210113","沈北新区","210100","3"
"518","210114","于洪区","210100","3"
"519","210115","辽中区","210100","3"
"520","210123","康平县","210100","3"
"521","210124","法库县","210100","3"
"522","210181","新民市","210100","3"
"523","210200","大连市","210000","2"
"524","210201","市辖区","210200","3"
"525","210202","中山区","210200","3"
"526","210203","西岗区","210200","3"
"527","210204","沙河口区","210200","3"
"528","210211","甘井子区","210200","3"
"529","210212","旅顺口区","210200","3"
"530","210213","金州区","210200","3"
"531","210214","普兰店区","210200","3"
"532","210224","长海县","210200","3"
"533","210281","瓦房店市","210200","3"
"534","210283","庄河市","210200","3"
"535","210300","鞍山市","210000","2"
"536","210301","市辖区","210300","3"
"537","210302","铁东区","210300","3"
"538","210303","铁西区","210300","3"
"539","210304","立山区","210300","3"
"540","210311","千山区","210300","3"
"541","210321","台安县","210300","3"
"542","210323","岫岩满族自治县","210300","3"
"543","210381","海城市","210300","3"
"544","210400","抚顺市","210000","2"
"545","210401","市辖区","210400","3"
"546","210402","新抚区","210400","3"
"547","210403","东洲区","210400","3"
"548","210404","望花区","210400","3"
"549","210411","顺城区","210400","3"
"550","210421","抚顺县","210400","3"
"551","210422","新宾满族自治县","210400","3"
"552","210423","清原满族自治县","210400","3"
"553","210500","本溪市","210000","2"
"554","210501","市辖区","210500","3"
"555","210502","平山区","210500","3"
"556","210503","溪湖区","210500","3"
"557","210504","明山区","210500","3"
"558","210505","南芬区","210500","3"
"559","210521","本溪满族自治县","210500","3"
"560","210522","桓仁满族自治县","210500","3"
"561","210600","丹东市","210000","2"
"562","210601","市辖区","210600","3"
"563","210602","元宝区","210600","3"
"564","210603","振兴区","210600","3"
"565","210604","振安区","210600","3"
"566","210624","宽甸满族自治县","210600","3"
"567","210681","东港市","210600","3"
"568","210682","凤城市","210600","3"
"569","210700","锦州市","210000","2"
"570","210701","市辖区","210700","3"
"571","210702","古塔区","210700","3"
"572","210703","凌河区","210700","3"
"573","210711","太和区","210700","3"
"574","210726","黑山县","210700","3"
"575","210727","义县","210700","3"
"576","210781","凌海市","210700","3"
"577","210782","北镇市","210700","3"
"578","210800","营口市","210000","2"
"579","210801","市辖区","210800","3"
"580","210802","站前区","210800","3"
"581","210803","西市区","210800","3"
"582","210804","鲅鱼圈区","210800","3"
"583","210811","老边区","210800","3"
"584","210881","盖州市","210800","3"
"585","210882","大石桥市","210800","3"
"586","210900","阜新市","210000","2"
"587","210901","市辖区","210900","3"
"588","210902","海州区","210900","3"
"589","210903","新邱区","210900","3"
"590","210904","太平区","210900","3"
"591","210905","清河门区","210900","3"
"592","210911","细河区","210900","3"
"593","210921","阜新蒙古族自治县","210900","3"
"594","210922","彰武县","210900","3"
"595","211000","辽阳市","210000","2"
"596","211001","市辖区","211000","3"
"597","211002","白塔区","211000","3"
"598","211003","文圣区","211000","3"
"599","211004","宏伟区","211000","3"
"600","211005","弓长岭区","211000","3"
"601","211011","太子河区","211000","3"
"602","211021","辽阳县","211000","3"
"603","211081","灯塔市","211000","3"
"604","211100","盘锦市","210000","2"
"605","211101","市辖区","211100","3"
"606","211102","双台子区","211100","3"
"607","211103","兴隆台区","211100","3"
"608","211104","大洼区","211100","3"
"609","211122","盘山县","211100","3"
"610","211200","铁岭市","210000","2"
"611","211201","市辖区","211200","3"
"612","211202","银州区","211200","3"
"613","211204","清河区","211200","3"
"614","211221","铁岭县","211200","3"
"615","211223","西丰县","211200","3"
"616","211224","昌图县","211200","3"
"617","211281","调兵山市","211200","3"
"618","211282","开原市","211200","3"
"619","211300","朝阳市","210000","2"
"620","211301","市辖区","211300","3"
"621","211302","双塔区","211300","3"
"622","211303","龙城区","211300","3"
"623","211321","朝阳县","211300","3"
"624","211322","建平县","211300","3"
"625","211324","喀喇沁左翼蒙古族自治县","211300","3"
"626","211381","北票市","211300","3"
"627","211382","凌源市","211300","3"
"628","211400","葫芦岛市","210000","2"
"629","211401","市辖区","211400","3"
"630","211402","连山区","211400","3"
"631","211403","龙港区","211400","3"
"632","211404","南票区","211400","3"
"633","211421","绥中县","211400","3"
"634","211422","建昌县","211400","3"
"635","211481","兴城市","211400","3"
"636","220000","吉林省","0","1"
"637","220100","长春市","220000","2"
"638","220101","市辖区","220100","3"
"639","220102","南关区","220100","3"
"640","220103","宽城区","220100","3"
"641","220104","朝阳区","220100","3"
"642","220105","二道区","220100","3"
"643","220106","绿园区","220100","3"
"644","220112","双阳区","220100","3"
"645","220113","九台区","220100","3"
"646","220122","农安县","220100","3"
"647","220182","榆树市","220100","3"
"648","220183","德惠市","220100","3"
"649","220200","吉林市","220000","2"
"650","220201","市辖区","220200","3"
"651","220202","昌邑区","220200","3"
"652","220203","龙潭区","220200","3"
"653","220204","船营区","220200","3"
"654","220211","丰满区","220200","3"
"655","220221","永吉县","220200","3"
"656","220281","蛟河市","220200","3"
"657","220282","桦甸市","220200","3"
"658","220283","舒兰市","220200","3"
"659","220284","磐石市","220200","3"
"660","220300","四平市","220000","2"
"661","220301","市辖区","220300","3"
"662","220302","铁西区","220300","3"
"663","220303","铁东区","220300","3"
"664","220322","梨树县","220300","3"
"665","220323","伊通满族自治县","220300","3"
"666","220381","公主岭市","220300","3"
"667","220382","双辽市","220300","3"
"668","220400","辽源市","220000","2"
"669","220401","市辖区","220400","3"
"670","220402","龙山区","220400","3"
"671","220403","西安区","220400","3"
"672","220421","东丰县","220400","3"
"673","220422","东辽县","220400","3"
"674","220500","通化市","220000","2"
"675","220501","市辖区","220500","3"
"676","220502","东昌区","220500","3"
"677","220503","二道江区","220500","3"
"678","220521","通化县","220500","3"
"679","220523","辉南县","220500","3"
"680","220524","柳河县","220500","3"
"681","220581","梅河口市","220500","3"
"682","220582","集安市","220500","3"
"683","220600","白山市","220000","2"
"684","220601","市辖区","220600","3"
"685","220602","浑江区","220600","3"
"686","220605","江源区","220600","3"
"687","220621","抚松县","220600","3"
"688","220622","靖宇县","220600","3"
"689","220623","长白朝鲜族自治县","220600","3"
"690","220681","临江市","220600","3"
"691","220700","松原市","220000","2"
"692","220701","市辖区","220700","3"
"693","220702","宁江区","220700","3"
"694","220721","前郭尔罗斯蒙古族自治县","220700","3"
"695","220722","长岭县","220700","3"
"696","220723","乾安县","220700","3"
"697","220781","扶余市","220700","3"
"698","220800","白城市","220000","2"
"699","220801","市辖区","220800","3"
"700","220802","洮北区","220800","3"
"701","220821","镇赉县","220800","3"
"702","220822","通榆县","220800","3"
"703","220881","洮南市","220800","3"
"704","220882","大安市","220800","3"
"705","222400","延边朝鲜族自治州","220000","2"
"706","222401","延吉市","222400","3"
"707","222402","图们市","222400","3"
"708","222403","敦化市","222400","3"
"709","222404","珲春市","222400","3"
"710","222405","龙井市","222400","3"
"711","222406","和龙市","222400","3"
"712","222424","汪清县","222400","3"
"713","222426","安图县","222400","3"
"714","230000","黑龙江省","0","1"
"715","230100","哈尔滨市","230000","2"
"716","230101","市辖区","230100","3"
"717","230102","道里区","230100","3"
"718","230103","南岗区","230100","3"
"719","230104","道外区","230100","3"
"720","230108","平房区","230100","3"
"721","230109","松北区","230100","3"
"722","230110","香坊区","230100","3"
"723","230111","呼兰区","230100","3"
"724","230112","阿城区","230100","3"
"725","230113","双城区","230100","3"
"726","230123","依兰县","230100","3"
"727","230124","方正县","230100","3"
"728","230125","宾县","230100","3"
"729","230126","巴彦县","230100","3"
"730","230127","木兰县","230100","3"
"731","230128","通河县","230100","3"
"732","230129","延寿县","230100","3"
"733","230183","尚志市","230100","3"
"734","230184","五常市","230100","3"
"735","230200","齐齐哈尔市","230000","2"
"736","230201","市辖区","230200","3"
"737","230202","龙沙区","230200","3"
"738","230203","建华区","230200","3"
"739","230204","铁锋区","230200","3"
"740","230205","昂昂溪区","230200","3"
"741","230206","富拉尔基区","230200","3"
"742","230207","碾子山区","230200","3"
"743","230208","梅里斯达斡尔族区","230200","3"
"744","230221","龙江县","230200","3"
"745","230223","依安县","230200","3"
"746","230224","泰来县","230200","3"
"747","230225","甘南县","230200","3"
"748","230227","富裕县","230200","3"
"749","230229","克山县","230200","3"
"750","230230","克东县","230200","3"
"751","230231","拜泉县","230200","3"
"752","230281","讷河市","230200","3"
"753","230300","鸡西市","230000","2"
"754","230301","市辖区","230300","3"
"755","230302","鸡冠区","230300","3"
"756","230303","恒山区","230300","3"
"757","230304","滴道区","230300","3"
"758","230305","梨树区","230300","3"
"759","230306","城子河区","230300","3"
"760","230307","麻山区","230300","3"
"761","230321","鸡东县","230300","3"
"762","230381","虎林市","230300","3"
"763","230382","密山市","230300","3"
"764","230400","鹤岗市","230000","2"
"765","230401","市辖区","230400","3"
"766","230402","向阳区","230400","3"
"767","230403","工农区","230400","3"
"768","230404","南山区","230400","3"
"769","230405","兴安区","230400","3"
"770","230406","东山区","230400","3"
"771","230407","兴山区","230400","3"
"772","230421","萝北县","230400","3"
"773","230422","绥滨县","230400","3"
"774","230500","双鸭山市","230000","2"
"775","230501","市辖区","230500","3"
"776","230502","尖山区","230500","3"
"777","230503","岭东区","230500","3"
"778","230505","四方台区","230500","3"
"779","230506","宝山区","230500","3"
"780","230521","集贤县","230500","3"
"781","230522","友谊县","230500","3"
"782","230523","宝清县","230500","3"
"783","230524","饶河县","230500","3"
"784","230600","大庆市","230000","2"
"785","230601","市辖区","230600","3"
"786","230602","萨尔图区","230600","3"
"787","230603","龙凤区","230600","3"
"788","230604","让胡路区","230600","3"
"789","230605","红岗区","230600","3"
"790","230606","大同区","230600","3"
"791","230621","肇州县","230600","3"
"792","230622","肇源县","230600","3"
"793","230623","林甸县","230600","3"
"794","230624","杜尔伯特蒙古族自治县","230600","3"
"795","230700","伊春市","230000","2"
"796","230701","市辖区","230700","3"
"797","230702","伊春区","230700","3"
"798","230703","南岔区","230700","3"
"799","230704","友好区","230700","3"
"800","230705","西林区","230700","3"
"801","230706","翠峦区","230700","3"
"802","230707","新青区","230700","3"
"803","230708","美溪区","230700","3"
"804","230709","金山屯区","230700","3"
"805","230710","五营区","230700","3"
"806","230711","乌马河区","230700","3"
"807","230712","汤旺河区","230700","3"
"808","230713","带岭区","230700","3"
"809","230714","乌伊岭区","230700","3"
"810","230715","红星区","230700","3"
"811","230716","上甘岭区","230700","3"
